entity:ID,entity,:LABEL
cd913d00-ce25-19e1-02bb-6207d7ba6702,Pearce,MISC
cd9ec473-2c18-7d5c-b4d1-487ab0dc35ed,Napoleon,MISC
cda3de68-07ba-5722-27e6-b3caa5e9c4aa,David Thompson,MISC
cdb8a5f1-4ac1-55ea-9490-cf9daa8271f9,Cadillac,MISC
cdbfeef0-0bd2-09c3-f2cf-4c2275cdedb1,James Cameron,MISC
cdcfd50e-0d85-a385-a2d9-529c21846314,Paul McCarthy,MISC
cdd31ba7-5d14-5e54-5c01-8e3c2ca4ad1c,Narciso Rodriguez,MISC
cdd861b2-fcb9-f27a-0770-a8b76a7bf253,Rossi,MISC
cde3888c-c990-e1a1-0dff-06de28929b80,Jim Caldwell,MISC
cdf00543-b08b-5e05-c3df-a328df0ee924,West New York,MISC
cdfcdc82-19c5-d0d4-f08b-971b6f5004d1,Nanette Lepore,MISC
ce03b502-04cb-81a2-e6cd-a109cb6a1ec8,Jose Rodriguez,MISC
ce08b125-ba52-eeda-328e-c49277e7b066,Joseph Lane,MISC
ce0ebb41-6999-2699-4d72-0fd540577fbb,Diwana,MISC
ce12e0aa-107a-df34-e174-96b736525c0d,Raman Hui,MISC
ce132a79-6911-993f-b454-55ee906b3eb4,Michigan International Speedway,MISC
ce1fb349-b7ab-430a-10d0-a14c9cda6b98,Mel Karmazin,PER;MISC
ce230bd7-642a-4ffa-ca85-7d69313f929e,Denmark,LOC;MISC
ce234935-925e-7d6d-3840-4410947c93e0,Aristide Briand,MISC
ce2aee91-557c-15a2-d03a-48d22bf77624,Ned Lamont,PER
ce2b13c5-8cc0-7cee-5c94-6a441e95d455,Las Vegas Strip,MISC
ce37a3c1-544c-df3d-fd37-e055c8caf704,Matsue,MISC
ce3bc0a4-1719-66f1-08fe-93f8ea88e677,Mavis,MISC
ce48882c-edee-a99b-3dbb-b36ab7a6f9c1,Rovinj,LOC;MISC
ce4a1c33-3bee-95b6-72c6-0bc8cdc2af19,Annie Dillard,MISC
ce4f2a16-2d49-3d63-01b2-f9282e2c8ebb,Glenarden,LOC;MISC
ce537886-49c4-fd8f-d9b8-ea82a7ad7a93,Jovan Dais,MISC
ce5aa8a6-b6a0-6fc0-7043-7916ecd94c45,Chianti,LOC;MISC
ce5d9c59-29b1-6ccb-4743-8f5e39637689,Winter Park,MISC
ce5f2825-43c8-dd78-2075-4b181144e552,Rutland Boughton,MISC
ce621396-76a8-ea8e-7adc-158adb5f5dcf,South Street,MISC
ce65b4af-66b0-11fe-0720-040601336aab,Mount Sinai Hospital,MISC
ce686ad0-3366-74e4-4bd6-e190e01f537b,Trevor Moore,MISC
ce781af4-374a-b4e0-2de4-88d3fbb9b5a4,David Price,MISC
ce7e9290-f20a-6352-f5d2-2c0cb94ab867,Elkhonon Goldberg,MISC
ce7ea41e-02a8-7045-f0bc-88abdfcb6c18,Cameron Diaz,MISC
ce7f2493-9926-38df-5f93-611a73752374,Delmar,MISC
ce88d023-9a9c-5c2b-efe9-267312a05d63,Jim Gallagher,MISC
ce8996b1-75aa-d7b7-581e-115e078ee23c,Charlie Kaufman,MISC
ce8e883c-5058-8720-d147-a6e13b5505cb,Tony Taylor,MISC
ce99ef84-9fd8-9b46-ae21-8b4692e00580,Tannenbaum,MISC
ce9b67d4-6765-0aa6-6ebb-2e0ae370fd73,Cerberus Capital Management,MISC
cea0d86e-a877-ac84-2ee0-af3ade69346c,Bill Delahunt,MISC
ceb6bcdf-dbd1-5d5b-789f-d0697fe5c6bd,Jack Nicklaus,MISC
ceb79a1e-946c-e27f-015c-cdf19485a339,Steve Andrade,MISC
cebe6f74-e420-5851-8242-5c8f17d13840,Leo J. O'Donovan,MISC
cec6828b-fc5e-7e7e-087e-a7c2748fa53a,Yasukuni Shrine,MISC
cec8d425-ae89-b226-8688-64e562d9d771,Ed Sanders,MISC
ceccb1a4-e733-e80e-f228-147a24d565b1,Riverhead,LOC;MISC
ceccfaf1-486c-8fb3-1154-b9d3b70a47be,Moe,MISC
ced2b05b-0d7b-c16e-c780-142344fcffab,Happy Chandler,MISC
cee02733-5664-5e79-0eb4-8402da1b331b,Hotel Chelsea,MISC
cefb0e46-995d-e3c7-a147-6b5b69b9f52f,Yangon,LOC;MISC
cf0152df-283b-6611-f51d-e1a414e4e189,Barnes & Noble,MISC
cf120be7-a626-03fa-5b6a-8d1ae149f97a,Paul Dano,MISC
cf136c51-e4a1-8ef5-7e04-6c48f379d2ec,Robin Lakoff,MISC
cf1ad0be-c55a-5276-68e9-cae79f6889bd,James Blake,PER;MISC
cf1e9931-4691-c647-1202-cd5ea8a596d4,Johnny Appleseed,MISC
cf23bc7a-9f2e-3108-fcdf-00a6786a788a,Elana,MISC
cf25eff9-4fce-2123-cfd2-92daa4585a84,Bob Dylan,MISC
cf2f41dd-407f-6676-7fcf-6fd28f6ead42,Bell,LOC;MISC
cf33450a-23a6-0a1e-6940-f631252238eb,Thomas Gold,MISC
cf41c768-7156-9b26-60a4-dd7a7841696d,Arthur Penn,MISC
cf553cd9-d83e-7190-3061-4e3cca416948,Griffin,MISC
cf5d46b4-1f0e-a991-dc8b-f32e93e2504a,New York Post,ORG;MISC
cf5d4d8b-8471-f587-77fa-69846d31a572,Suttons Bay,MISC
cf60051f-cc9e-fd90-6315-a72c8a974864,Giuseppe Adami,MISC
cf70cda6-ce03-3ddd-dded-2eecc420f9c4,Serena Williams,MISC
cf7778ef-df06-62d8-ab54-0765aafbd489,Hinton,MISC
cf784a1e-6924-3118-d442-f7ccdbb725d7,Kennard,MISC
cf9a4d6e-a30b-13b4-fe32-eec8fb882665,Bruce Willis,MISC
cfa2c097-7140-926e-3483-90d9b30c26e8,Sammy Sosa,MISC
cfa99776-0bca-b0ff-ee7f-22bdf0682096,A. C. Grayling,MISC
cfaaf4e2-2fe5-135e-0809-33a26ffa72bc,East Williston,MISC
cfb24dc7-5f61-779e-9d57-7f5c0c4d408c,New Jersey Performing Arts Center,MISC
cfb5f5f6-d04b-b6af-f14a-212e7969bb52,Woodville,MISC
cfb88c5f-86b4-836f-ab76-a01c2cf31aa1,Badger,MISC
cfc89697-c99c-2812-5fab-7a9535c03936,Wolfsburg,LOC
cfd407ab-5717-1384-da6a-0335f10cdb7a,Bergdorf Goodman,MISC
cfda9867-67f0-b596-1a8f-8bb695ce4c76,Davy Jones,MISC
cfdfffab-9512-d8cd-af8d-9bc1e0a1cb04,Lanquetot,MISC
cfe44328-448d-413d-5de1-9b7bc315b17d,Jean Cayrol,MISC
cfe6cf9c-d1a8-9154-b51e-c65132ebeb6a,Roger Mayweather,MISC
cff77dd2-0f09-e4e5-6bee-0776257c00f6,Nikolay Davydenko,MISC
cffdd1b3-885f-716e-acb0-09abbf0f9155,Jean Genet,MISC
d004af91-553c-d9db-2eba-63daf0b09d66,Philip D. Zelikow,MISC
d005e7cd-2ab5-95b2-f35a-f34f77c0f7ed,Fairleigh Dickinson University,MISC
d0102875-d5c0-2672-f1a1-c23f5e46a539,Reebok,MISC
d0170f99-aa9d-78a3-3d01-12d06b608d86,Tedy Bruschi,MISC
d021bac7-c587-44ca-7509-ef937571ef6a,Liev Schreiber,MISC
d03f842b-9a9e-5bd0-3ea6-d969177be598,Erich Heckel,MISC
d048fa81-8564-f77d-546e-c86c4dd748c3,Kyle Petty,MISC
d052a97f-75fe-0c90-2918-2462badfc15c,Joanne Woodward,PER;MISC
d05cd295-bcc7-4480-202e-4052e6803d45,George Washington University,ORG;MISC
d05d9254-4dfd-8ffb-027d-1ee520f8de64,Hyman G. Rickover,MISC
d06620cc-cca4-19e9-d8a9-fb1c5652f250,Ridley Scott,MISC
d06ca2e0-901e-5412-b3f3-1c97dbcba769,Scranton,LOC;MISC
d06fc388-94e1-05e9-98ab-5aff15487311,Robert Parker,MISC
d07662b2-c2fb-8826-0a6d-b6135a342a17,Clark Gable,PER;MISC
d07c039d-6a13-66c8-f3fe-f5720a4bb3c4,Stacy Schiff,MISC
d097cbe6-d01d-1421-ca02-4c7742df2ca4,Anthony A. Williams,MISC
d0982da0-673d-be6e-1e72-ed74a16433e1,Arthur Danto,MISC
d09b2eee-6887-43db-692c-33544f12a32c,Sylvia Plath,PER;MISC
d09bdff4-5685-2fa1-d86a-db95b84ed50a,Thomas R. Carper,MISC
d0af057a-0b8c-f06c-245b-f8d7dd76d2ec,Mehdi Karroubi,PER
d0b96c12-0cc0-82fd-690d-3916ec54f3a9,Shelter Island,LOC;MISC
d0bad2b2-cd0a-8dfa-c3ae-1e434f68bf39,Thomas Reilly,MISC
d0e186ec-d27f-215f-96d8-55d22bc3bd5a,Eddie Marsan,MISC
d0eea45a-89e9-c065-e0ed-5d98563465fa,Kathryn Johnston,PER
d0eedd16-6971-e8d5-213a-e55e08a64b28,Smiths Group,MISC
d0f32735-675c-7eba-6911-f6febef27bb1,Nathan,PER;MISC
d0fbae76-f4d1-48ae-c9d5-2d9adc03b1a5,Jeremy Reich,MISC
d102e886-6b53-161b-08bb-488d248845d2,Robert Falcon Scott,MISC
d10b83a6-72dd-0c95-cde6-a9740289e837,James B. Stewart,MISC
d10fc422-59cb-462f-c1b7-f46ee45e7e52,Danny Richar,MISC
d11fa24e-31e8-336b-67bd-fc6256257b80,Charles Harrelson,PER
d127c14f-89c8-d85f-df7f-8d5c8eab02c4,Kate Beckinsale,MISC
d12939e8-1269-cd09-6169-b737909e6d1c,Brandon Dubinsky,MISC
d14002f8-2ec1-3aca-f274-b9ab81468a0d,Josh Boone,MISC
d149d421-1bed-9e5c-7564-152978b81fcc,National Express Group,MISC
d14b40e7-4fd5-95b2-32f9-a875fae04901,Damascus,LOC;MISC
d14c1544-1811-8275-0f7c-1b455e5b2dfe,Securities and Exchange Commission,ORG;MISC
d15be862-288c-bde6-b0a6-2a4ed2fd5609,Daniel Radcliffe,MISC
d15beb42-b97f-dfe7-0c6a-898f762d4c84,Jeremy Turner,MISC
d15f3f4b-f862-3a32-2d89-5ae7b5501013,Old Navy,MISC
d172d58f-ed69-e9eb-c01e-7b1c078c4e7a,Saranac Lake,MISC
d177f542-1346-9e56-1d96-e496d36f81ba,Manchu,MISC
d1801b9d-2519-a856-8fcb-b9f6f2db4c05,Rockefeller,MISC
d18be9d9-42a6-72b2-5aea-3b3e13304992,Marble House,MISC
d19cc800-875d-bb5b-a08d-9ac318ad27aa,Buster Williams,MISC
d1af11ad-b34c-d8a0-c087-0e2961653dca,First Church,MISC
d1ba2f52-772a-8651-5578-c9d227e15307,William Brock,MISC
d1ba4533-4c9f-d7b0-d5b1-3adef7b8e1b5,Seth Green,MISC
d1bdd850-04b8-3080-201a-b920d10ae59f,Anand,MISC
d1cd097a-1bd8-62fd-ce75-0f0c19942b80,Steubenville,MISC
d1d3ce88-7f63-94fa-13f6-29dda2a5f9f8,Otis Redding,MISC
d1e5a50b-6665-0a38-e046-d250c5378f1f,Óscar Arias,PER
d1e632f6-0779-0af4-d5f8-19bf09393391,Paulus Hook,MISC
d1ea24e5-d463-5e69-f679-e061198613bb,Marley Shelton,MISC
d1f74f7d-1c25-f30a-7210-3efab07fedde,Magna International,MISC
d1fa52af-8f93-7c37-041a-b748dda7c87d,Maurice Taylor,MISC
d1fe6308-185b-2892-0c4b-37907d88e278,Adam Carolla,PER;MISC
d2136722-4fc3-ccbe-7182-f76b8245e460,Thomas Moore,MISC
d21a42ca-b8c2-82d4-0ffe-f863e4adbb21,Michael Mori,MISC
d2249d50-ddcb-1659-318c-02e083892a16,Haim Saban,MISC
d227f562-f301-5657-11ac-d053b224da59,David Duval,MISC
d23323b4-9210-d060-a7d3-7368927189d1,James Galante,MISC
d236252b-be6e-9fcd-4941-d06629e57fc8,David Emerson,PER
d240b86a-a206-cb19-7d9b-23d1c07fdd0e,Platt,MISC
d24fa3b8-c5bd-ffe6-8ddb-79ff533e1324,San Onofre,LOC;MISC
d25488cc-cbef-dbf1-a7b9-f032f81c4ae1,Josh Anderson,MISC
d267e0bc-16a4-28c9-1f32-bae81dace7e0,Jay Peak,LOC
d269fad3-2bdb-db6f-8249-14ed5f939112,Michael Jordan,MISC
d26cfb83-06f9-189c-4971-a741b40056eb,Daniel Day-Lewis,MISC
d2759129-3f47-bbf0-3a54-ef91248e9c2e,Tamara,MISC
d2778d31-9d2c-6b82-a9a0-b428b71d44c0,Risë Stevens,MISC
d282b943-8fab-8030-a10e-871d9a458db7,DaimlerChrysler,MISC
d28cc693-ef88-6d58-dada-40a7d6f3eef4,McGuire,MISC
d29104aa-5ed9-3a64-1410-94d8e1eea9b8,Jérémie Renier,MISC
d292f109-72a0-b62b-fab1-275eb16643a4,Deborah,MISC
d29631ed-e4ba-1314-2c8b-0eab2f3858b6,Shiva,MISC
d29bba16-8543-74cd-96c0-cf59c703d979,Amherst College,MISC
d29cdc9f-0d41-3fa6-d8c2-0beae1ce33cf,Eva Mendes,MISC
d2a42f46-a581-d4d0-f60a-71cfd684680b,Sumner Redstone,PER
d2b6c49a-0d12-eb85-548b-f86263bcf56c,Aldous Huxley,MISC
d2bbddf8-4108-a947-ba05-879b39341fbc,Will Shortz,MISC
d2bcc31f-ffab-960f-5be8-bad8525d492a,Jim Tressel,MISC
d2bd547b-1df6-f421-cba4-f78bb3ab4149,San Ramon,MISC
d2be5f6f-9f7a-2db3-a1e7-3024274960e9,Henry Wadsworth Longfellow,MISC
d2cffb7e-08d0-dfe7-62a2-6366532f615c,Ashley Williams,MISC
d2d53131-679e-9109-9b4d-361826bde0e8,Martha Stewart Living Omnimedia,ORG;MISC
d2dab02e-8c08-cddb-3e72-cd56b8404bbc,Golden Triangle,MISC
d2e2be1a-0c7b-34f3-09a4-55c2c347b79c,Ernst Fehr,MISC
d2e315be-f9c8-6d3a-9eba-b039020ee0b4,Michael Nylander,MISC
d2e8558a-9cba-379d-d882-01e86a856210,Kenny Hasbrouck,MISC
d2eb084a-849e-89c7-f3a3-93616fa6f319,Nora Dunn,MISC
d2f134c1-2d1d-4308-8f0f-1a58a3c2385d,Glen Tetley,MISC
d2f8ddca-f6b8-d5b2-0c31-96263932baad,Al Stewart,MISC
d3010266-3293-fa0f-7e54-2633f54f9d8b,Reggio Emilia,LOC
d30d2823-003d-a9bd-01c7-d32941117026,Sam Martin,MISC
d30db765-1571-ca5a-6fb4-8de994fec727,DirecTV,ORG;MISC
d314849b-2267-4029-c5f7-2f3d83524507,Curt Schilling,MISC
d3196942-970d-2fb3-ccbf-866e60f0706d,Sandi,MISC
d3228546-6975-83c8-67bc-d24d52a5d586,Paul Greengrass,MISC
d323c3e0-5e84-a6b0-f12c-93af61cfac98,Detroit Pistons,MISC
d3257ed0-bb1d-efbe-f3af-a47d5e4a762b,Amiri Baraka,MISC
d32c0625-37b5-0356-fc59-a1e2c619bd2e,Carl,MISC
d32e38e0-8aa1-042c-01ba-ec57a62592d2,Terence Winter,MISC
d33195a0-2f4a-bea9-0950-5b0348696575,Rigby,LOC
d339dd6c-932c-d73d-4a63-90bb265a5323,Kevin Smith,MISC
d33a667f-d738-820e-c590-cac86275ed11,Andrew Stern,MISC
d356b51f-69ad-ea3e-ba38-ac6cae6a4133,Miramax Films,MISC
d358dc22-3863-4d41-67da-0457390adb63,Ralph Lauren,MISC
d358ed0c-8003-18d5-8b77-f89f366f0287,WXRK,MISC
d35c2c15-3484-3128-1478-6abfed20b2f8,San Francisco Opera,ORG;MISC
d36760d4-fe3a-65ec-1dbc-0ce8409efe6d,Ruskin,MISC
d369a484-475f-7356-46b3-73ce7f055f22,Muhammad Yunus,PER
d382710a-612f-a093-448f-959060ab358b,Tahita Bulmer,MISC
d3930e07-d520-9ef9-f5c4-c954bc34535d,Algiers,LOC;MISC
d3ae6c27-b22d-610a-5e29-fe9c02018d5c,Correggio,MISC
d3b9d017-db83-d8b4-102c-b3fd1f5b52b3,East Rutherford,MISC
d3bfcee1-3d3c-42e8-f6c3-92abec86137f,Sylvia Hatchell,MISC
d3c6793d-4787-72b2-debe-3b7f6613bb61,Perrey Reeves,MISC
d3dfc499-1266-b243-e768-d29c45a31873,Gloucester,MISC
d3e0f67d-6781-391c-05fd-586451c228c7,Massachusetts General Hospital,LOC;MISC
d3eea7f4-4e1c-5998-e043-7b0ab3f43267,Ho Chi Minh,MISC
d3f1d52a-1458-deae-fa7b-db073565ea8d,Minnesota,LOC;MISC
d3fb2fec-9503-9db5-5113-a028286fb6cd,Harbor Springs,MISC
d3fbeda8-2669-d564-0fc0-038e8b2b9a39,Hudson River,MISC
d3fd0329-12f2-1e1f-ca13-deb8a10f532b,Joe Armstrong,MISC
d40b2a4c-5b09-640b-0265-574ba1444f04,Sasha,MISC
d40f269b-c85f-758c-e9d5-5fbb9de06566,Penfield,MISC
d4165677-dd3e-2f56-5503-141cacfe630a,Tilda Swinton,MISC
d419c1a0-7c3d-d760-1a04-87b841515ef1,Digitas,ORG;MISC
d41c1264-391b-fe29-6ade-b4ffcf98fb7f,Eric Morecambe,PER
d41f15b5-2ce5-c88d-c1b6-8c8c1ee763b8,Mark Bacon,MISC
d42f87ba-3c95-794e-6a34-a54c255bf3c8,Hugh Panaro,MISC
d430ec0b-8395-12b2-2ade-477982f5c08f,The Sunday Times,MISC
d4425ab4-9f86-53f6-35aa-bd15cdcfb5e3,Teterboro,MISC
d44c14b0-3e27-0fad-63c0-28978403cfb5,Octavio Paz,PER;MISC
d44ebe38-b262-9397-83ac-2c0717d48f35,Canaletto,MISC
d4509fd7-fd96-2854-0edd-c36b37580b7f,Baltic Sea,MISC
d4581146-60fa-c2ab-f8a3-a87803eb2cd5,Jean Van Leeuwen,MISC
d4657a35-5eff-813c-1146-27367cc29dd4,Freiburg,LOC
d46937e3-13e1-648c-4a32-1ce9316739d8,Liberty Ellman,MISC
d46dde46-99b4-7f8c-5879-77e20b6fa2fa,Bank of Montreal,MISC
d471ddce-7e29-6a58-189f-ab8673bdb39e,Fillmore,MISC
d48f755a-4def-1739-e349-51a92ccecb5b,Bobbi Brown,PER;MISC
d49faf6f-9a8d-fc4b-3147-cd40202567bd,Glencore,MISC
d4a139cf-7f52-98ca-2bb7-452cdf06ca60,LeBron James,PER;MISC
d4a76f85-88d9-d780-9f1f-154b5e140cc2,Robin Williams,MISC
d4b75446-1d7d-a3dc-9032-ffb68c8a318d,Monterey Bay,LOC;MISC
d4c6a478-bff5-d4d5-eb40-7f3c61d91ceb,Dana Altman,MISC
d4c8db5b-ebff-8d8a-7674-67a89d59d368,Wasilla,LOC;MISC
d4ca1521-4154-bd35-d1f2-be58130919b3,Amitabh Bachchan,PER
d4cd7433-e956-004d-cbd5-a519effb49e4,Lemnos,MISC
d4daec01-6ed1-320b-f024-7672fee493c5,Fort Madison,LOC
d4dbe403-2854-c312-f5d9-c357e28fe59d,Mitsubishi Electric,MISC
d4e30b7e-22df-8771-ba4c-08c738d925b8,James D. Watson,MISC
d4ea0307-3541-9c29-4c8c-77d0a7a4e95c,Will Lee,MISC
d4ef9712-8ed9-1b08-7705-bc013846517c,David Hamilton,MISC
d4f1e688-6677-4d0b-eeff-16d6747e3178,MFS Investment Management,MISC
d4f7647f-d6f6-ee0f-d66d-041bb36c80dc,Belle de Jour,MISC
d502d2ca-f4e7-ea99-b389-146e5fad11fd,Passaic River,MISC
d50406a5-d603-b94e-70b4-ccc42f5c318b,Clara Haskil,MISC
d510ebc7-fc82-2b21-9423-123dd7438481,Ronald Reagan Presidential Library,MISC
d51348ab-f390-8835-82c4-8bce624fd737,Michael Tomasky,MISC
d5159765-6528-e64c-c08c-173f4509bc01,Chrysler,MISC
d516c120-3205-574c-d2d0-7f172fb38d4b,Fort Carson,LOC;MISC
d518a9d2-d28b-3bf4-718f-3cde2e3aa01c,Robert Louis Stevenson,MISC
d51eb3bf-aa1b-ca77-87ef-ce9462de1f5b,Touraine,MISC
d524659d-f243-55b6-30f6-467cf2c5becf,Norway,LOC;MISC
d528f132-a7cc-8815-e1f2-27181097d53a,Anquan Boldin,MISC
d549b355-dfbd-af6b-12e1-16a5cdebdf7f,Henry Grimes,MISC
d55a3870-0150-ad56-dd35-aafb8d9a980b,Gabriel Agbonlahor,MISC
d55bdd1b-aafd-894c-2f81-ce5704e769b3,Filippo Magnini,PER
d574d9ee-b177-d0c7-b3ac-d808d656357c,Aaron Burr,PER;MISC
d577b8b7-8672-98cf-e36b-f5da823ac873,Enrique Morente,PER
d57fac77-bd5e-7e2e-7467-cbaa32d8bff8,Efficient Frontier,MISC
d5827640-7e37-22ba-3747-a9cdb25c6f80,Edward Fox,MISC
d5829932-6f57-f9fd-e5af-334a91b831cb,Reggie Lewis,MISC
d58507ae-31af-299c-6eec-06a5e0c46867,Gestel,MISC
d587a74e-15f5-041a-1c7b-853dca0ba169,Burnaby,MISC
d59e45ad-4ed9-3fde-1eb2-f9a626b62dcc,Kenneth Pollack,MISC
d5a1669a-01a8-3fd5-199b-a5a7f8df66d8,Tal Afar,MISC
d5a72ce3-d71d-a7d4-7dda-1e6eb30d53e3,Panjabi MC,MISC
d5a8649d-832c-139a-5cc0-19d1cb14d9f0,William Merritt Chase,MISC
d5ad5eb9-6b8f-d86a-24f3-3ac5d6ad79f7,Wil Nieves,MISC
d5af830b-c2be-558f-4d0c-21bf57a8f6e5,Kara Walker,MISC
d5b2a0ff-4280-4b61-c519-624bd1719acf,Luciano Emilio,MISC
d5bc20db-ed81-5873-91c4-07196be06d50,Mandy Grunwald,MISC
d5c365b2-436c-bc55-dcf9-a821fad01e92,Larry George,MISC
d5d87fd9-17fe-eb79-5acb-9af4b6441168,Curtis Martin,MISC
d5e3afe7-cd4c-d30b-e77c-1808a88e324a,Penny Arcade,MISC
d5f2fb66-97f2-508a-6967-660d0b3f0962,O. C. Tanner,PER
d5f5af52-8c1d-96ce-71e8-36738fa516e0,TED,MISC
d5fb7d95-afda-fb48-f76f-741fa728d92c,Michael Tilson Thomas,MISC
d5fd47d9-ef91-fb16-a63d-7067bd35874e,Peter Pace,MISC
d600255a-4b27-5dcb-9aac-e84baf244b03,Tierra del Fuego,MISC
d60772cf-474d-1948-0dbd-ecebbc24a9e7,Juan Rulfo,MISC
d6087a57-13a1-fa0b-6d65-a2703b4e364e,Altha,MISC
d60b34e6-1f99-57d5-a361-6988dcfdcfa5,Carl Bernstein,MISC
d61c7948-8d78-138e-4051-31c4db4b4559,Asma Jahangir,MISC
d61f6edb-d1ec-3cdd-ceba-05230310b6ff,Maryland,LOC;MISC
d62e4413-ccc4-dfc3-9039-25e5dd2fc954,Noam Sheriff,PER;MISC
d64ca85f-918b-ff45-47af-a7514ece7954,Claude Lorrain,MISC
d64df7f2-6dc7-d3ff-492d-a866359043f1,Rolf de Heer,MISC
d65afd38-ce8b-c84a-9f6a-c761ec20b9be,Derian Hatcher,MISC
d664a872-edbd-5357-bb79-89d4b5538278,Georgette Mosbacher,MISC
d6691e5d-801d-f110-c6e7-d7bf449fa3d0,Frank Francisco,MISC
d66b30c8-f24e-f508-9a8d-6d7722051fe3,Bruce Gordon,MISC
d6700756-00b5-bc5d-16c7-717e4e6a3683,River,MISC
d676cf1c-dfd8-15a8-f788-c1dcb59bf3d6,Miguel Cabrera,MISC
d6922898-b773-46c9-ffde-cf8bb9fcef13,Peter Stone,MISC
d69ac756-02fe-d37a-5488-7b9a41e38f16,Carl E. Schorske,MISC
d69c19ed-d5bf-3bfb-7531-1b40e66f454e,Lindenhurst,LOC;MISC
d6a0f5ad-f21a-0084-cb1b-2afa533285c8,Cancún,LOC;MISC
d6a76245-c96e-e6f8-27d3-10513c33794a,Cajun,LOC;PER;MISC
d6a8b02d-8f90-7056-d4d6-01513d0f5fa6,Robert Tiffany,MISC
d6ae0910-4900-9644-2661-d6e2a90a1df7,Prince William County,MISC
d6b36344-3b46-2840-b772-e022a5a82de0,Bryant,MISC
d6b7cd32-dd24-78a2-6cb0-802ad603bc0f,Stephen Gaghan,MISC
d6b90d5b-2976-056c-e93a-248e5e44206d,Fire Island,LOC;MISC
d6be3891-53e8-cdc3-984f-08d93f1f6ee6,Mount Holly,MISC
d6c40ecf-3350-481b-0545-36b3b33e17df,Chamberlain,MISC
d6d5e1f9-f037-d2e2-36c7-f94eaa7c55bc,Beach Haven,MISC
d6e5961f-7e88-b37c-360b-84894be0f758,Carl Reiner,MISC
d6fb831d-05b6-a627-e3c1-5cee7baf1d50,John Lewis Gaddis,MISC
d703a69c-0eec-ad65-7ac2-683a77b83a4b,Dummerston,MISC
d70dd240-6f6c-68cb-e78b-f0a533b6cca3,Uyo,LOC
d7114c53-1349-12fe-e2db-698017642d2b,Jennifer Esposito,MISC
d71f8a8d-f075-ecd7-613b-d8d9bf956803,Henry,MISC
d736b8f6-830a-adae-581d-dc9ea8069e6a,Bruce Ackerman,MISC
d73f6b3d-f7f7-e1f8-23af-b5fffa6cfd80,John R. Ryan,MISC
d73faa4d-992d-788a-4556-ab0c9d728fd2,Gyumri,LOC;MISC
d74060e4-6158-b804-b6b0-28c3d1900320,Stein Eriksen,PER
d74b5cd8-e470-1355-7733-5ff7973c799d,ESPN,ORG;MISC
d74ddf2d-3f44-9b9c-bc18-9c8c087947fa,Fremont,MISC
d760d289-3846-0683-b833-284015cde604,Margaret Mitchell,PER
d764fb36-821d-d98c-6d46-e97e7ec17c17,Naugatuck,LOC
d767e281-c86a-d998-6726-9ed9c0adabdf,Nokia,MISC
d76f5f3d-7ea5-9069-efdd-6ede4fde0db0,Susan Kramer,MISC
d7717a77-dc9c-038c-edeb-6a496d231834,San Miguel,LOC;MISC
d772e129-19d0-5f2e-14d5-71319c60b691,London Luton Airport,LOC
d7772518-4aab-b175-418d-3f7296393451,Orlando Patterson,MISC
d77d96d1-70e3-9150-9785-c7463b7a6198,James Cromwell,MISC
d7870b6d-6f34-ac86-bec1-04495d6394af,Carmen Laforet,MISC
d78b0ac7-0b21-616e-8dd1-953b6c6e641a,Istria,LOC;MISC
d79172de-867d-4437-e56d-818827c3ba2b,Bob Shrum,MISC
d79b775c-0adb-eea6-2a1a-55cc8d06cd34,Tommy Tune,MISC
d7a54eec-9f41-8fc8-399f-92b5a6d7979b,San Diego Museum of Art,MISC
d7a57163-96de-366d-462f-803787722636,Beslan,LOC;MISC
d7ab3038-4eda-4895-1306-471f82480ab0,Jacques Rogge,MISC
d7af2d24-e54c-8f5e-b29d-d611f2de8d40,William Shawn,MISC
d7b124b4-1943-bcc4-e976-9f9deef64913,Holy Land,MISC
d7b49af4-6b89-a50d-c60c-8c6633bab3f8,Doug O'Neill,MISC
d7b836e4-9ca0-8fa6-5b62-fa684793616a,Dorado,MISC
d7c4a7e2-76c5-5722-3714-6b84386cea63,Daniel O'Connell,MISC
d7c97063-801b-f2c7-6e79-d0d869b0b37d,Jefferson Mays,MISC
d7d147be-61da-2724-ea92-96d5b3de6cbf,Paolo Scaroni,PER;MISC
d7df2260-b48f-81bd-c23d-b9e59198fe81,Scott Simon,PER
d7ee142f-cde7-5f3a-c5fa-5e435e3adae9,Amy Brenneman,MISC
d7f17e40-ca4c-dad9-644c-d47361ea7079,Dongan Hills,LOC
d7fe6b59-10c4-ceb2-b300-7a337af262de,San Juan Capistrano,LOC;MISC
d8065274-11ae-6241-f6f5-60751475de60,Anaheim,LOC;MISC
d80f33c6-04e2-8e06-784e-335440ab43ea,Amazonas,LOC;MISC
d8117ce5-7cb9-08d8-61db-ee08bdfa4b2a,Toronto Catholic District School Board,MISC
d8118f1d-785b-3bc6-ead7-5177255547c3,Cuba,LOC;MISC
d817a9bd-77c4-a137-ed5f-2d5c7478e08c,Rooney,MISC
d830d35a-ffc5-8deb-64a6-cd99cff14cb0,Best of Youth,MISC;PER
d83334c0-9e82-12f6-c9c5-5ca5eda59140,McHugh,MISC
d83a4c61-9a08-38a0-cfe9-0bc1cf378c37,Richard Thomas,MISC
